,title,location,bedrooms,bathrooms,area,price,compound
5832,شقه160م للبيع بالتجمع الخامس سوبر لوكس استلام فورى,"El Narges Buildings, Al Narges, New Cairo City, Cairo",3,2,160,1600000.0,0
5833,بمقدم 7% امتلك شقه 180 متر فى العاصمه الاداريه,"De Joya, New Capital Compounds, New Capital City, Cairo",3,3,180,160800.0,1
5834,ارخص سعر متر فى العاصمه الاداريه,"Catalan, New Capital Compounds, New Capital City, Cairo",3,3,185,1635500.0,1
5835,شقه دبل فيس بموقع متميز بشريط المدارس تقسيط 3سنوات,"2nd Neighborhood, 2nd District West, Shorouk City, Cairo",3,3,250,1350000.0,0
5836,امتلك  وحدتك  في التجمع  و عيش الرفاهيه,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,163,1238800.0,1
5837,هنسلمك وحدتك في ريفيرا 2 متشطبه بالكامل,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,160,1184000.0,1
5838,شقه للبيع ارضي بجاردن B1 مدينتي 124م بحديقه خاصه,"Madinaty, Cairo",3,2,124,1800000.0,0
5839,شقه علي شارع رئيسي بجوار الفيو زون تقسيط 6 سنوات,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3,2,152,874000.0,0
5840,شقة للبيع فى مدينتى 200متر وايد جاردن بانوراما,"Madinaty, Cairo",4,3,200,2190000.0,0
5841,شقه 185م فيو جاردن للبيع فسي ذا سكوير,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,185,2400000.0,1
5842,للبيع بمدينتى شقة ٢٠٠م بسعر لقطة,"Madinaty, Cairo",4,3,200,2450000.0,0
5843,للبيع بالرحاب المرحله الخامسه شقه 132 م فيو جاردن,"Ibn Al Haytham St., Rehab City Fifth Phase, Al Rehab, New Cairo City, Cairo",3,3,132,1750000.0,0
5844,شقة للبيع بمدينتي 133م ارضي بحديقة بجوار اخدمات ..,"Madinaty, Cairo",3,3,133,1700000.0,0
5845,شقة في بيت الوطن بسعر5250جنية للمتر تقسيط علي84شهر,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",4,3,220,1155000.0,0
5846,شقة فى النرجس فيلات استلام فورى مدخل شيك فيو حديقة,"Tariq Ibn Ziyad St., Al Narges 6, Al Narges, New Cairo City, Cairo",3,2,185,1850000.0,0
5847,للبيع توين هوس موقع مميز  موديرن,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,4,279,6690000.0,1
5848,القاهره الجديده مدينتي بالمرحله الحاديه عشر,"Madinaty, Cairo",2,2,96,1050000.0,0
5849,شقه 200 فى ميفيدا بارخص سعر فى السوق وافضل موقع !!,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,200,3600000.0,1
5850,شقة 180م في دي جويا بمقدم 10% وقسط 10 سنوات,"De Joya, New Capital Compounds, New Capital City, Cairo",3,3,180,1800000.0,1
5851,شقه  امام العاصمه الاداريه تقسيط بدون فوائد,"El Motamayez District, Badr City, Cairo",3,2,140,500000.0,0
5852,شقه 330 م ارضي بحديقه للبيع في كومباوند الباتيو 7,"El Patio 7, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4,4,340,7300000.0,1
5853,شقه للبيع 161متر دور رابع بالتكيفات,"Ali Ibn Abi Taleb St., Rehab City Fifth Phase, Al Rehab, New Cairo City, Cairo",3,2,161,2550000.0,0
5854,تعاقد على وحدتك فى ارقى اماكن التجمع,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,163,1238800.0,1
5855,شقة لقطة للبيع ماونتن فيو هايدبارك التجمع كاش فقط,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,141,1580000.0,1
5856,شقه للبيع 380 م الترا لوكس بفيو متميز مصر الجديده,"Omar Ibn Al Khattab St., Almazah, Heliopolis - Masr El Gedida, Cairo",4,3,380,6000000.0,0
5857,شقة Resale بأميز مواقع في الهايد بارك,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,4,209,2400000.0,1
5858,شقه400م للبيع التجمع الخامس جنوب الاكاديميه(ا) كاش,"Orouba Axis, Area A, Ganoob El Acadimia, New Cairo City, Cairo",5,3,400,3600000.0,0
5859,شقه200م للبيع فى البنفسج7فيلات استلام فورى دور2كاش,"Al Ekhshedy St., El Banafseg 7, El Banafseg, New Cairo City, Cairo",4,3,200,2000000.0,0
5860,شقة للبيع فى البنفسج عمارات التجمع القاهرة الجديدة,"El Banafseg Apartment Buildings, El Banafseg, New Cairo City, Cairo",3,3,216,1850000.0,0
5861,شقة ارضي بحديقة للبيع بكمبوند بالتجمع الخامس,"Al Mostashar Adel Younis St., North Investors Area, New Cairo City, Cairo",3,2,173,1643500.0,0
5862,شقه للبيع بمدينتي بالتقسيط القاهره الجديده,"Madinaty, Cairo",3,2,124,1200000.0,0
5863,شقة للبيع بكمبوند الجوهرة التجمع الخامس .,"Al Mostashar Adel Younis St., North Investors Area, New Cairo City, Cairo",3,3,191,2200000.0,0
5864,ارخص سعر متر فى العاصمه الاداريه,"Catalan, New Capital Compounds, New Capital City, Cairo",3,3,185,1635500.0,1
5865,شقه دبل فيس بموقع متميز بشريط المدارس تقسيط 3سنوات,"2nd Neighborhood, 2nd District West, Shorouk City, Cairo",3,3,250,1350000.0,0
5866,امتلك  وحدتك  في التجمع  و عيش الرفاهيه,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,163,1238800.0,1
5867,هنسلمك وحدتك في ريفيرا 2 متشطبه بالكامل,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,160,1184000.0,1
5868,فرصه للبيع بالتقسيط بافضل مراحل مدينتى بحرى,"Madinaty, Cairo",3,2,116,892000.0,0
5869,شقة للبيع في مدينتي B1 مساحة 265م,"Madinaty, Cairo",3,3,265,3300000.0,0
5870,شقه 160م للبيع الرحاب المرحله الثانيه امام النادى,"Talaat Mostafa St., Rehab City Second Phase, Al Rehab, New Cairo City, Cairo",3,3,160,1670000.0,0
5871,بالرحاب للبيع بالفرش والاجهزة شقة 155م تشطيب خاص,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",3,3,155,2600000.0,0
5872,شقه بموقع متميز في مصر الجديده على شارع رئيسي,"Abd Al Aziz Fahmy St., Heliopolis Square, El Nozha, Cairo",3,2,180,1750000.0,0
5873,شقة للبيع 150 متر في المنطقة التاسعة,"Dr Ibrahim Nagy St., 9th Zone, Nasr City, Cairo",3,2,150,985000.0,0
5874,شقة فى مدينتى 131 م2 بحري للبيع كاش,"Madinaty, Cairo",3,2,131,1500000.0,0
5875,ارخص سعر للمترفي التجمع والعاصمه علي التوالي.,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,190,1406000.0,1
5876,شقتك في القاهرة الجديده وسط  المجتمعات الراقية .,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,183,1354200.0,1
5877,شقه سوبر لوكس في البنفسج فيلات   --,"V90, North Teseen St., The 5th Settlement, New Cairo City, Cairo",3,2,220,2000000.0,0
5878,شقة 195م للبيع بحي بيت الوطن قسط 70 شهر بدون فوائد,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",2,1,195,1275000.0,0
5879,شقة 185م للبيع بحي بيت الوطن قسط 70 شهر بدون فوائد,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",2,1,185,1145000.0,0
5880,شقتك 183م متشطبه ب التجمع بمقدم 200 الف,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,183,1354200.0,1
5881,شقة 260م للبيع بحي بيت الوطن قسط 70 شهر بدون فوائد,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",2,1,260,1650000.0,0
5882,شقة 131م للبيع بموقع مميز بالمرحلة التاسعه بالرحاب,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",3,2,131,1900000.0,0
5883,للبيع شقه دورمتكرر في مدينتي b2مساحه 175,"Madinaty, Cairo",3,3,175,2200000.0,0
5884,شقة للبيع بسعر مميز ارضي بدون حديقه b7,"Madinaty, Cairo",2,1,91,920000.0,0
5885,احجز شقه ب التجمع الخامس تشطيب سوبر لوكس,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,130,988000.0,1
5886,شقة بمدينتي - 136م - للبيع - بموقع مميز,"Madinaty, Cairo",3,2,136,1650000.0,0
5887,شقة بالمنيل الروضة للبيع  -  100متر  - تشطيب لوكس,"Al Rawdah St., El Roda, Hay El Manial, Cairo",3,2,100,1000000.0,0
5888,فيلا للبيع في مدينتي نموذج 700,"Madinaty, Cairo",3,3,324,4000000.0,0
5889,بمقدم 5% وتقسيط على 14 سنه بدون فوائد امتلك فيلاك,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",3,4,373,330000.0,1
5890,شقه لقطه للبيع 165متر على وايد جاردن اول سكن     .,"Madinaty, Cairo",3,3,165,1650000.0,0
5891,ميد تاون سكاى العاصمه  Midtown Sky New Capital,"Midtown Sky, New Capital Compounds, New Capital City, Cairo",2,1,90,990000.0,1
5892,امتلك وحدتك السكنية فى افضل مكان فى العاصمة,"De Joya, New Capital Compounds, New Capital City, Cairo",3,2,135,1481250.0,1
5893,شقة للبيع بالرحاب المرحلة الثانية ارضي بحديقة,"Ali Bin Zain Al Abideen St., Rehab City Second Phase, Al Rehab, New Cairo City, Cairo",3,3,136,2200000.0,0
5894,للبيع بالرحاب شقه أرضي بحديقه 119م بحديقه 70م,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",3,3,119,2050000.0,0
5895,فرصه للبيع بالرحاب 123م تشطيب خاص تطل على حديقه,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",3,2,123,1800000.0,0
5896,شقق للبيع فى ارقى كمبوند فى العاصمة الادارية midtown sky,"Midtown Sky, New Capital Compounds, New Capital City, Cairo",2,1,140,1540000.0,1
5897,شقة للـبيع - كاش  بمدينتي 116 متر في B11,"Madinaty, Cairo",3,2,116,1400000.0,0
5898,لعشاق الاستثمار السكني كمبوند ريفيرا افضل الاسعار,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,3,120,888000.0,1
5899,شقة للبيع فى مدينتى 200متر وايد جاردن بانوراما,"Madinaty, Cairo",4,3,200,2190000.0,0
5900,شقه 185م فيو جاردن للبيع فسي ذا سكوير,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,185,2400000.0,1
5901,للبيع بمدينتى شقة ٢٠٠م بسعر لقطة,"Madinaty, Cairo",4,3,200,2450000.0,0
5902,شقه 100م بحديقه 56م للبيع بالرحاب بسعر مغري,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",2,1,100,1600000.0,0
5903,شقة للبيع بالرحاب مساحة 162م بسعر لقطة,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",3,3,162,2050000.0,0
5904,بـ0% مقدم أمتلك شقتك 175م في ذا ايقون كمبوند,"Al Andalus El Gedida, Al Andalus District, New Cairo City, Cairo",3,2,175,1890000.0,0
5905,للبيع شقة في أرقى موقع م نصر بالقرب من حديقة الطفل,"Moez Al Dawla St., 6th Zone, Nasr City, Cairo",2,2,160,1280000.0,0
5906,تملك 89 متر في اجمل مراحل مدينتي شقة لقـــــطة ...,"Madinaty, Cairo",2,2,90,950000.0,0
5907,امتلك شقتك فورى بكمبوند Galleria بمقدم20% فقط,"Galleria Moon Valley, South Investors Area, New Cairo City, Cairo",2,2,125,2556400.0,0
5908,apartment for sale في العاصمة الادارية تشطيب كامل,"Town Gate, New Capital Compounds, New Capital City, Cairo",3,2,155,166000.0,1
5909,شقة ارضي 136 م مع حديقة 55 م بقسط علي 10 سنوات,"De Joya, New Capital Compounds, New Capital City, Cairo",3,2,136,1512000.0,1
5910,شقة لقطعة للبيع بجوار الجامعة الامريكية,"La Vie, South Investors Area, New Cairo City, Cairo",3,2,185,1350000.0,0
5911,شقه مميزه واجهه بالكامل باللوتس تقسيط علي 6 سنوات,"South Lotus, El Lotus, New Cairo City, Cairo",3,3,199,1675000.0,0
5912,شقة 143م للبيع فى مدينتى B 8 بسعر مميز جاردن فيو,"Madinaty, Cairo",3,2,143,1775000.0,0
5913,احجز فى كمبوند جاديا الشركة السعودية بسعر مميز .,"Al Riyadh Secon, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,125,2347285.0,1
5914,شقه دبل فيس بموقع متميز بشريط المدارس تقسيط 3سنوات,"2nd Neighborhood, 2nd District West, Shorouk City, Cairo",3,3,250,1350000.0,0
5915,شقة للبيع فى موقع متميز فى جاردن ستى,"Ahmed Ragheb St., Garden City, Cairo",3,4,200,4500000.0,0
5916,شقه للبيع ارضي بحديقه خاصه مدينتي بالعفش و الاجهزه,"Madinaty, Cairo",2,1,105,1500000.0,0
5917,امتلك وحدة 195 بالعاصمه الاداريه الجديده لاقل سعر,"Town Gate, New Capital Compounds, New Capital City, Cairo",3,3,195,1482000.0,1
5918,شقه للبيع الرحاب لقطه المرحله الخامسه رابع ع حديقه,"Ibn Al Haytham St., Rehab City Fifth Phase, Al Rehab, New Cairo City, Cairo",2,1,90,1500000.0,0
5919,امتلك شقتك داخل كمبوند الخصوصيه والفخامه ..ريفان,"R7, New Capital City, Cairo",3,3,200,3000000.0,0
5920,بمقدم 161.000 جنيه استلم شقتك بالعاصمه الاداريه,"La Verde, New Capital Compounds, New Capital City, Cairo",3,2,175,161000.0,1
5921,سكاى لوفت لبيع بماونتن فيو اى سيتى التجمع,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,4,320,368000.0,1
5922,شقة للبيع 330 م بحي بيت الوطن قرب التسعين قسط80شهر,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3,2,330,2175000.0,0
5923,شقة 380 م لليبيع كومباوند ماهيكا بالتجمع قسط85 شهر,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3,2,380,1990000.0,0
5924,شقة 360 م للبيع بالتقسيط بحي بيت الوطن قسط 8 سنوات,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",4,2,360,2330000.0,0
5925,للبيع شقة في مدينتي 133م2 وايد جاردن بالقرب من الخدمات,"Madinaty, Cairo",3,2,133,1650000.0,0
5926,فيلا مميزة للبيع في مدينتي F ارض كبيرة تشطيب راقي,"Madinaty, Cairo",3,2,1000,12000000.0,0
5927,اقل مقدم وبدون اقساط شهرية لما تحجزعندنا,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,190,1406000.0,1
5928,شقة 190م للبيع بحي بيت الوطن قسط 70 شهر بدون فوائد,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",2,1,190,1210000.0,0
5929,شقه للبيع بالرحاب مرحله تاسعه الرحاب 2,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",2,2,131,2000000.0,0
5930,للبيع 140م دور ثالث متكرر خلفي المتر5555ج مقدم25%,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3,1,140,777700.0,0
5931,شقة 140 متر بمدينتى تقسيط حتى 2025,"Madinaty, Cairo",3,2,140,1300000.0,0
5932,فرصه للحصول علي شفه بموقع مميز بالرحاب 169متر,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",3,3,169,2700000.0,0
5933,شقة 240م للبيع بحي بيت الوطن قسط 70 شهر بدون فوائد,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3,1,240,1470000.0,0
5934,اسكن في ريفيرا  افضل موقع في القاهر الجديده .,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,183,1354200.0,1
5935,شقة 181 م في ريفيرا مع تشطيب سوبر لوكس بسعر تحفه,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,3,181,1339400.0,1
5936,شقتك فيها كل المميزات وبارخص سعر للمتر وتشطيب سوبر لوكس كمان .,"Riviera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,163,1238800.0,1
