,Amenities,Bedrooms,Bathrooms,Area,Furnished,Level,location,Compound,price,title
16236,[],3,2,143.0,0,4,Ezbet El Nakhl,Not in Compound,330000.0,شقه تمليك
16237,[],3,1,100.0,0,8,Gesr Al Suez,Not in Compound,300000.0,شقة للبيع
16238,[],3,2,180.0,0,1,Nasr City,Not in Compound,800000.0,شقه للبيع
16239,[],2,1,110.0,0,5,Helwan,Not in Compound,650000.0,شقه بموقع متميز بحلوان
16240,[],2,1,70.0,0,0,Badr City,Not in Compound,160000.0,اشتري دماغك شقة معليهاش جنيه
16241,[],2,1,75.0,0,1,Badr City,Not in Compound,350000.0,مدينة بدر . شقة بعمارات المقاولين العرب
16242,['Elevator'],3,2,140.0,0,5,Sheraton,Not in Compound,1400000.0,شقة 140متر صاقي للييع 3 نوم 2 حمام + جارج
16243,[],4,2,210.0,0,9,Nasr City,Not in Compound,1400000.0,بيع شقة بمدينة نصر -رابعة العدوية
16244,[],2,1,82.0,0,2,Shorouk City,Not in Compound,365000.0,شقه للبيع
16245,[],3,2,170.0,0,3,New Cairo - El Tagamoa,Not in Compound,1400000.0,شقة للبيع
16246,[],2,1,66.0,0,2,Obour City,Not in Compound,250000.0,شقه للبيع بجنه العبور دور تاني ٦٦م غرفتين ...
16247,['Security'],4,3,240.0,0,5,Nasr City,Not in Compound,1650000.0,للبيع شقه موقع مميز جدا بمدينه نصر
16248,[],3,2,175.0,0,2,Mokattam,Not in Compound,820000.0,شقه للبيع بالمقطم الحي الثالث امام نادي اي...
16249,[],3,2,124.0,0,1,Madinaty,Not in Compound,1330000.0,شقة اللبيع ١٢٤م بالمرحلة السادسة تخصيص تشط...
16250,[],3,2,150.0,0,0,Obour City,Not in Compound,800000.0,شقة لوكس في مدينة العبور الحي التاني
16251,['Security'],2,1,77.0,0,3,Nasr City,Not in Compound,360000.0,للبيع شقه 77م بزهراء م نصر الظباط دور ثالث...
16252,['Security'],2,1,80.0,0,3,Helmeyat El Zaytoun,Not in Compound,550000.0,شقة للبيع حمامات القبة بجوار كنيسه ماري جر...
16253,"['Security', 'Covered Parking']",3,3,160.0,0,0,Rehab City,Not in Compound,2600000.0,للتمليك بالرحاب أرضي بحديقة خاصة 160م تشطي...
16254,"['Security', 'Elevator', 'Pets Allowed']",4,2,150.0,0,1,Downtown Cairo,Not in Compound,350000.0,شقة تمليك موقع بشارع عمومي اول بلكونة
16255,"['Elevator', 'Pets Allowed', 'Security', 'Covered Parking', 'Maids Room']",3,3,160.0,0,0,Madinaty,Madinaty,2550000.0,للبيع بالاجهزة من المالك مباشر ١٦٠م حديقة٦...
16256,[],2,1,55.0,0,4,Ain Shams,Not in Compound,140000.0,شقه للبيع
16257,[],2,1,120.0,0,2,Maadi,Not in Compound,550000.0,شقه للبيع
16258,[],2,2,160.0,0,4,Maadi,Not in Compound,920000.0,للبيع شقة سوبر لوكس فى المعادى فى المعراج ...
16259,['Security'],3,3,154.0,0,0,Matareya,Not in Compound,650000.0,شقة للبيع كمبوند الخمايل 6 اكتوبر
16260,"['Covered Parking', 'Pets Allowed']",3,2,124.0,0,1,Nasr City,Not in Compound,1300000.0,شقة 124 متر صاقي للييع ارض الجولف 3 نوم 2 ...
16261,[],3,2,150.0,0,4,Ain Shams,Not in Compound,1100000.0,شقه 150 متر للبيع في مصر الجديده بسعر مغري
16262,['Elevator'],3,1,145.0,0,3,Nasr City,Not in Compound,1000000.0,للبيع ١٤٥ الترا سوبر لوكس سعر نهائي غير قا...
16263,[],2,2,110.0,0,8,Heliopolis,Not in Compound,455000.0,Khaled
16264,[],3,2,148.0,0,3,Heliopolis,Not in Compound,2000000.0,شقه للبيع بسعر مغري
16265,"['Security', 'Elevator', 'Pets Allowed']",3,3,190.0,0,5,Hadayek Helwan,Not in Compound,750000.0,شقه للبيع متتعوضش والسبب انى مسافر
16266,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,3,157.0,0,0,New Cairo - El Tagamoa,Galleria Moon Valley,2450000.0,شقة بجاردن للبيع بكمباوند جاليريا بأكبر حد...
16267,"['Covered Parking', 'Elevator', 'Maids Room']",3,1,155.0,0,1,Matareya,Not in Compound,1000000.0,شقه للبيع
16268,"['Elevator', 'Pets Allowed']",3,1,120.0,0,7,Ain Shams,Not in Compound,380000.0,شقه لقطه بشارع العشرين
16269,[],3,2,190.0,0,4,Zahraa Al Maadi,Not in Compound,2150000.0,شقة فخمه ١٩٠م في المعراج العلوي بالفرش وال...
16270,[],2,1,85.0,0,3,Ain Shams,Not in Compound,375000.0,شقه للبيع ٨٥ متر غير مطلوبه للتصالح
16271,[],2,1,100.0,0,1,Abasiya,Not in Compound,750000.0,شقة للبيع في الظاهر اداري او سكني
16272,['Covered Parking'],3,2,210.0,0,1,Obour City,Not in Compound,1150000.0,شقه 210 متر اول بلكونه فى الحى السادس نصف ...
16273,[],3,1,100.0,0,3,New Cairo - El Tagamoa,Not in Compound,530000.0,شقه للبيع تشطيب سوبر لوكس
16274,"['Security', 'Covered Parking', 'Elevator']",3,3,119.0,0,5,Rehab City,Not in Compound,1650000.0,شقة 3نوم و3حمام للبيع بمدينة الرحاب خطوات ...
16275,[],4,1,120.0,0,2,Hadayek al-Kobba,Not in Compound,310000.0,شقه للببع علي شارع بورسعيد بعد محطه الوايل...
16276,[],2,2,126.0,0,3,Obour City,Not in Compound,700000.0,شقة للبيع الحي التاسع مدينة العبور
16277,[],3,1,96.0,0,2,Nasr City,Not in Compound,700000.0,شقة لقطة بمدينة نصر
16278,['Security'],3,2,123.0,0,4,Rehab City,Rehab City,1420000.0,للبيع بسعر محروق بالرحاب شقة ١٢٣م خطوات لل...
16279,"['Security', 'Pets Allowed']",3,2,96.0,0,0,Madinaty,Madinaty,750000.0,شقة ف مدينتي للبيع او البدل ب شاليه بنفس ا...
16280,['Covered Parking'],3,2,163.0,0,2,Obour City,Not in Compound,900000.0,شقه ١٦٣ متر ثانى بلكونه سوبرلوكس استلام فو...
16281,['Elevator'],3,3,210.0,0,2,New Cairo - El Tagamoa,Not in Compound,2500000.0,شقه فى النرجس ڤيلات للبيع بسعر لقطه مساحته...
16282,[],3,2,175.0,1,6,Heliopolis,Not in Compound,1550000.0,شقه مميزه للبيع النزهه الجديده
16283,[],3,2,190.0,0,2,Obour City,Not in Compound,800000.0,شقه ١٩٠متر ثانى بلكونه للبيع فى الحى التاس...
16284,[],2,1,130.0,0,1,Obour City,Not in Compound,540000.0,شقه ١٣٠ متر ارضى مرتفع للبيع فى الحى الخام...
16285,[],3,1,100.0,0,2,Helwan,Not in Compound,600000.0,شقه بجوار مترو حلوان من المالك مباشره
16286,[],3,2,200.0,0,2,Obour City,Not in Compound,1100000.0,شقه ٢٠٠متر ثانى بلكونه نصف تشطيب استلام فو...
16287,[],3,2,155.0,0,1,Shorouk City,Not in Compound,575000.0,شقه للبيع ١٥٥متر أمامي
16288,[],3,3,215.0,0,1,Obour City,Not in Compound,940000.0,شقه ٢١٥ متر اول بلكونه نصف تشطيب ٣نوم٣حمام...
16289,['Security'],2,1,75.0,0,2,New Cairo - El Tagamoa,Not in Compound,495000.0,للبيع شقه بالتجمع الثالث بالقاهره الجديده
16290,"['Security', 'Covered Parking', 'Pets Allowed']",3,2,210.0,0,0,Obour City,Not in Compound,1150000.0,شقه ٢١٠ متر ارضى بحديقه جانبيه و خلفيه بمد...
16291,[],3,2,200.0,0,1,Obour City,Not in Compound,1250000.0,شقه200متر سوبرلوكس اول بلكونه واجهه بحرى د...
16292,"['Security', 'Elevator']",2,1,89.0,0,2,Madinaty,Not in Compound,950000.0,٨٩متر فيو وايد جاردن مطلوب ٩٥٠الف فقط
16293,[],3,1,90.0,0,1,Nasr City,Not in Compound,275000.0,شقه للبيع
16294,"['Security', 'Elevator']",3,2,132.0,0,2,Madinaty,Madinaty,1600000.0,شقه 132متر للبيع في مدينتي مليون600 الف بج...
16295,['Security'],2,1,75.0,0,5,Zawya al-Hamra,Not in Compound,260000.0,شقه تمليك للبيع اسكان العاملين جامعة القاه...
16296,[],3,2,140.0,0,1,Badr City,Not in Compound,350000.0,شقه لقطه للبيع امام العاصمة الادارية
16297,['Elevator'],2,1,150.0,0,4,New Cairo - El Tagamoa,Not in Compound,495000.0,شقه للبيع بشارع السويس متفرع من الميثاق خل...
16298,"['Security', 'Covered Parking', 'Elevator']",3,1,131.0,0,4,Rehab City,Rehab City,1900000.0,شقة ١٣١م بالرحاب ٢ للبيع
16299,"['Security', 'Covered Parking', 'Pets Allowed']",2,1,107.0,0,1,Rehab City,Not in Compound,1650000.0,للبيع شقة 107م بالرحاب
16300,"['Security', 'Elevator', 'Pets Allowed']",3,2,130.0,0,3,New Cairo - El Tagamoa,Dar Misr,530000.0,شقة للبيع في كمبوند دار مصر القرنفل بجوارا...
16301,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,2,145.0,0,8,New Nozha,Not in Compound,800000.0,للبيع فى النزهه الجديده طابق ثامن اسانسير ...
16302,"['Security', 'Covered Parking', 'Maids Room', 'Pets Allowed']",3,2,165.0,0,1,Zahraa Al Maadi,Not in Compound,1400000.0,للتمليك بكمبوند بيراميرا
16303,[],2,1,95.0,0,4,Obour City,Not in Compound,700000.0,لسرعة البيع شقة بالتجمع الاول امام بوابة ا...
16304,['Security'],2,2,90.0,0,0,Madinaty,Not in Compound,930000.0,بسعر لقطة لسرعة البيع ٩٠م تشطيب خاص بالمطب...
16305,[],3,1,90.0,0,3,Salam City,Not in Compound,350000.0,شقه للبيع
16306,[],2,1,65.0,0,0,Shorouk City,Not in Compound,210000.0,شقه للبيع ٦٥متر تشطيب شركة
16307,[],3,2,130.0,0,1,New Cairo - El Tagamoa,Dar Misr,770000.0,دار مصر الاندلس ال 29 عمارة متسلمة موقع مم...
16308,[],3,1,130.0,0,9,Helmeyat El Zaytoun,Not in Compound,1050000.0,شقة مرخصه بشارع طومانباي بالقرب من قصر الط...
16309,[],2,1,65.0,0,3,Shorouk City,Not in Compound,255000.0,شقه للبيع ٦٥متر تشطيب سوبر لوكس
16310,[],4,1,120.0,0,1,Ain Shams,Not in Compound,260000.0,شقه للبيع ف شارع جانبي م̷ـــِْن شارع العشر...
16311,[],3,1,80.0,0,3,Shorouk City,Not in Compound,310000.0,شقه للبيع ٨٠متر بمدينه الشروق
16312,['Elevator'],2,1,100.0,0,10,Ain Shams,Not in Compound,320000.0,شقة للبيع بعين شمس
16313,[],4,1,94.0,0,4,Salam City,Not in Compound,280000.0,شقه للبيع في المساكن الوادى اسبيكوا
16314,[],3,3,280.0,1,9,Nasr City,Not in Compound,2300000.0,للبيع شقه رائعه سوبر لوكس ٢٨٠ متر مدينه نص...
16315,[],3,3,150.0,0,1,Nasr City,Not in Compound,1600000.0,شقه ١٥٠متر صافى للبيع على طريق السويس امتد...
16316,"['Security', 'Elevator']",3,2,150.0,0,5,New Nozha,Not in Compound,1050000.0,شقه على شارع رئيسي النزهه الجديده تشطيب سو...
16317,[],2,1,80.0,0,2,Hadayek al-Kobba,Not in Compound,200000.0,شقة بالاسكندرية ب 200 ألف لسرعة البيع
16318,['Pets Allowed'],3,2,150.0,0,3,Obour City,Not in Compound,500000.0,٢شقة مفتوحين علي بعض مساحتهم 150متر مدينة ...
16319,[],3,1,145.0,0,3,Obour City,Not in Compound,850000.0,شقه ١٤٥ متر سوبر لوكس ثالث بلكونه للبيع فى...
16320,[],3,2,180.0,0,2,Obour City,Not in Compound,750000.0,شقه 180 متر ثانى بلكونه نصف تشطيب استلام ف...
16321,"['Security', 'Elevator']",3,3,208.0,0,2,Madinaty,Not in Compound,1015000.0,للبيع شقة 208 م بأرقي منطقة في مدينتي B8
16322,['Security'],3,2,170.0,0,1,Nasr City,Not in Compound,1250000.0,شقة للبيع 170 م مسجله شهر عقاري المنطقة ال...
16323,['Elevator'],3,2,140.0,0,4,New Cairo - El Tagamoa,Not in Compound,800000.0,شقة للبيع
16324,[],3,2,200.0,0,1,Obour City,Not in Compound,975000.0,شقه ٢٠٠متر اول بلكونه استلام فورى للبيع فى...
16325,[],4,3,230.0,0,1,Obour City,Not in Compound,1450000.0,شقه ٢٣٠ متر اول بلكونه بحرى سوبر لوكس للبي...
16326,"['Security', 'Elevator']",2,1,121.0,0,9,Nasr City,Not in Compound,800000.0,شقة لقطة للبيع هاى لوكس بالمنطقة التاسعة م...
16327,['Covered Parking'],3,2,163.0,0,2,Obour City,Not in Compound,900000.0,شقه 163 متر سوبر لوكس ثانى بلكونه استلام ف...
16328,[],3,2,150.0,0,1,Nasr City,Not in Compound,350000.0,شقه للبيع في زاهراء مدينه نصر شارع حسني مب...
16329,"['Covered Parking', 'Elevator']",3,2,210.0,0,4,Heliopolis,Not in Compound,2400000.0,شقه للبيع
16330,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,2,103.0,0,1,Madinaty,Madinaty,1200000.0,شقه103للبيع فى الb6 تشطيب شركة اول سكن فيو...
16331,['Security'],2,1,90.0,0,4,Rehab City,Not in Compound,1050000.0,فرصه للبيع بالرحاب بجوار الخدمات 90م بسعر ...
16332,['Elevator'],2,1,130.0,1,8,New Nozha,Not in Compound,1050000.0,شقة للبيع باشيك و أرقى موقع بالنزهه الجديد...
16333,[],3,2,140.0,0,4,Sheraton,Not in Compound,1300000.0,شقة 140م اول تشطيب واول سكن واجهه ناصية بح...
16334,"['Covered Parking', 'Elevator', 'Pets Allowed']",3,2,192.0,0,2,Madinaty,Madinaty,2450000.0,شقه 192م للبيــع فيو بانوراما وايييد جاااا...
16335,[],2,2,175.0,0,1,Obour City,Not in Compound,950000.0,ج/ابتسم تقسيم وسعر رائع فيلات السادس 200م
16336,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,2,178.0,0,4,Madinaty,Madinaty,2200000.0,بمدينتى اقل سعر(( لنموذج 300)) مساحه 178م ...
16337,[],3,1,145.0,0,3,Obour City,Not in Compound,850000.0,شقه 145 متر للبيع فى الحى التاسع سوبر لوكس...
16338,[],3,1,170.0,0,3,Obour City,Not in Compound,1100000.0,شقه١٧٠متر ثالث بلكونه سوبرلوكس استلام فورى...
16339,"['Security', 'Elevator']",2,1,66.0,0,5,Madinaty,Not in Compound,800000.0,للبيع بمدينتي شقة 66 متر تشطيب خاص B7
16340,"['Security', 'Elevator', 'Pets Allowed']",3,2,130.0,0,4,Zahraa Al Maadi,Not in Compound,870000.0,لــــــــــــــــــقطة للجادييين شقة للبيع...
16341,[],3,3,240.0,0,0,Obour City,Not in Compound,1750000.0,شقه ٢٤٠متر ارضى بحديقه ٢٠٠متر سوبر لوكس لل...
16342,"['Covered Parking', 'Elevator']",3,2,170.0,0,7,New Cairo - El Tagamoa,Not in Compound,850000.0,للبيع
16343,[],3,2,155.0,0,1,Maadi,Not in Compound,1250000.0,شقه للبيع ابراج عثمان بالمعادي قريبة من ال...
16344,[],3,2,190.0,0,3,Obour City,Not in Compound,1050000.0,شقه ١٩٠ متر ثالث بلكونه سوبر لوكس فى الحى ...
16345,[],3,2,190.0,0,4,Maadi,Not in Compound,3500000.0,شقة للبيع بسريات المعادي 3500مليون مساحة19...
16346,[],3,3,200.0,0,1,New Cairo - El Tagamoa,Not in Compound,2900000.0,شقة للبيع في التجمع الخامس الحي الخامس الم...
16347,['Security'],3,1,145.0,0,0,Nasr City,Not in Compound,1100000.0,شقة للبيع 145م بمدينة نصر المنطقة الثامنة
16348,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",2,1,110.0,0,10,Zahraa Al Maadi,Not in Compound,750000.0,للبيع شقة بمساحة 110 م بالجراج - تشطيب هاى...
16349,"['Security', 'Elevator']",3,2,145.0,0,1,Mokattam,Not in Compound,900000.0,شقه بكمبوند سيتي هايتس ب الهضبه الوسطي الح...
16350,[],3,2,175.0,0,1,Obour City,Not in Compound,1150000.0,شقه ١٧٥ متر اول بلكونه سوبر لوكس استلام فو...
16351,[],2,1,110.0,0,3,Badr City,Not in Compound,425000.0,شقه للبيع بمدينه بدر بارقي الاحياء حي ثالث...
16352,[],3,2,170.0,0,3,Nasr City,Not in Compound,1200000.0,شقه للبيع بحي الواحه مدينه نصر
16353,['Pets Allowed'],2,1,100.0,0,3,Obour City,Not in Compound,450000.0,لمحبى السكن الراقى فى اسكان الشباب منطقه 1...
16354,"['Security', 'Covered Parking', 'Elevator']",2,2,96.0,0,3,Madinaty,Madinaty,960000.0,مدينتي شقه 96 متر نصف تشطيب المتر ب 10 الف...
16355,['Elevator'],3,2,250.0,0,10,Sheraton,Not in Compound,2600000.0,MY-153 شقة مميزة للبيع تشطيب جديد سوبر لوك...
16356,"['Security', 'Elevator']",2,1,88.0,0,5,Nasr City,Not in Compound,400000.0,شقة للبيع
16357,"['Security', 'Covered Parking', 'Pets Allowed']",3,2,131.0,0,5,Rehab City,Rehab City,1700000.0,شقه للبيع في مدينه الرحاب بمساحه كلية 131
16358,[],3,2,160.0,0,7,Zahraa Al Maadi,Not in Compound,800000.0,شقه فى عمارات زهراء المعادى
16359,"['Security', 'Covered Parking', 'Elevator', 'Pets Allowed']",3,2,133.0,0,2,Madinaty,Madinaty,1500000.0,بمدينتى 133م بموقع مميز للغايه ب B6 بفيو ا...
16360,['Security'],3,3,183.0,0,1,Madinaty,Madinaty,2250000.0,شقة للبيع بمدينتى نموذج ٣٠٠
16361,['Pets Allowed'],3,3,250.0,0,1,Obour City,Not in Compound,1100000.0,لهواه السكن الراقى فى شقه قريبه جدا من خط ...
16362,"['Security', 'Elevator', 'Pets Allowed']",3,2,130.0,0,2,New Cairo - El Tagamoa,Dar Misr,730000.0,لسرعه البيع شقه بااقل اوفر معروض لظروف الس...
16363,[],3,1,120.0,0,6,Salam City,Not in Compound,220000.0,شقه لقطه للبيع
16364,[],3,1,95.0,0,5,Ain Shams,Not in Compound,250000.0,شقه تمليك بعين شمس سوبر لوكس
16365,['Covered Parking'],3,2,200.0,0,1,New Cairo - El Tagamoa,Not in Compound,1750000.0,لدواعي السفر : شقة بالتجمع نصف تشطيب بالتج...
